id,WT_dice,WT_haus95
BraTS20_Training_084,0.9085207907293797,1.4142135381698608
BraTS20_Training_276,0.8376367546186567,23.043437957763672
BraTS20_Training_307,0.8560744646508124,3.0
BraTS20_Training_305,0.8890754440391369,2.8284270763397217
BraTS20_Training_242,0.8687164947613695,3.0
BraTS20_Training_342,0.897210736658692,1.4142135381698608
BraTS20_Training_200,0.9337536744344566,1.0
BraTS20_Training_123,0.9235307448255023,1.4142135381698608
BraTS20_Training_195,0.9199088409929382,1.0
BraTS20_Training_110,0.7359948068808829,29.068883895874023
BraTS20_Training_115,0.9668695439703238,0.0
BraTS20_Training_306,0.9189493973130808,1.4142135381698608
BraTS20_Training_194,0.9271967481698086,1.0
BraTS20_Training_286,0.8789042849956555,2.2360680103302
BraTS20_Training_239,0.8812283017945333,9.433980941772461
BraTS20_Training_238,0.8595700920676909,5.196152210235596
BraTS20_Training_303,0.8373131259729197,5.74456262588501
BraTS20_Training_232,0.8680567032568653,2.8284270763397217
BraTS20_Training_329,0.8604431830963979,2.0
BraTS20_Training_146,0.8426498990431042,2.2360680103302
BraTS20_Training_094,0.8840471198961766,2.0
BraTS20_Training_176,0.959449515353239,1.0
BraTS20_Training_362,0.9498791297340854,1.0
BraTS20_Training_275,0.5586655418032699,64.66065216064453
BraTS20_Training_133,0.9272249244117261,1.4142135381698608
BraTS20_Training_010,0.8132209453018733,4.242640495300293
BraTS20_Training_190,0.8523728855171737,4.0
BraTS20_Training_272,0.9228000778159652,1.4142135381698608
BraTS20_Training_175,0.9223587794259687,1.4142135381698608
BraTS20_Training_318,0.8974452039602363,2.2360680103302
BraTS20_Training_091,0.898290443178106,5.099019527435303
BraTS20_Training_150,0.9544361715972683,1.0
BraTS20_Training_326,0.8714682359906881,3.605551242828369
BraTS20_Training_117,0.9529317081402443,1.0
BraTS20_Training_273,0.8917349811875513,3.0
BraTS20_Training_122,0.9521061034016948,1.0
BraTS20_Training_220,0.8099162542824515,7.348469257354736
BraTS20_Training_148,0.7368273255438887,7.8102498054504395
BraTS20_Training_047,0.8575472086230304,2.8284270763397217
BraTS20_Training_358,0.9495443076111927,1.0
BraTS20_Training_294,0.9167898574327878,2.0
BraTS20_Training_244,0.92456057628437,1.0
BraTS20_Training_166,0.9184320555814838,1.0
BraTS20_Training_322,0.948125608426747,1.0
BraTS20_Training_001,0.8903937862011092,2.2360680103302
BraTS20_Training_170,0.9112079931288664,1.4142135381698608
BraTS20_Training_083,0.9358216235358577,1.0
BraTS20_Training_055,0.929780835119552,1.0
BraTS20_Training_066,0.9417460883747006,1.0
BraTS20_Training_240,0.8413037358472429,3.0
BraTS20_Training_149,0.9008942557291741,1.4142135381698608
BraTS20_Training_018,0.7824247760508384,2.4494898319244385
BraTS20_Training_225,0.9237929849826108,22.847318649291992
BraTS20_Training_252,0.9465169038921142,1.0
BraTS20_Training_271,0.9498494278257377,1.0
BraTS20_Training_009,0.8682385411997829,2.2360680103302
BraTS20_Training_053,0.9496538470599718,1.0
BraTS20_Training_207,0.9090393879285916,1.4142135381698608
BraTS20_Training_169,0.9290868104907704,1.0
BraTS20_Training_071,0.8989023613978979,2.2360680103302
BraTS20_Training_013,0.895599008537593,2.0
BraTS20_Training_253,0.9441621955272779,1.0
BraTS20_Training_319,0.9264492934538373,1.4142135381698608
BraTS20_Training_280,0.9530027136508437,1.0
BraTS20_Training_139,0.828125,3.0
BraTS20_Training_103,0.8820426467808725,37.549964904785156
BraTS20_Training_254,0.9635115358549498,1.0
BraTS20_Training_177,0.7983597640068621,2.2360680103302
BraTS20_Training_330,0.949247402200489,1.0
BraTS20_Training_127,0.9537900423218525,0.0
BraTS20_Training_251,0.9504621859265012,1.0
BraTS20_Training_015,0.9420725131998307,1.0
BraTS20_Training_188,0.4830005103647479,29.154760360717773
BraTS20_Training_205,0.9271402835435106,1.0
BraTS20_Training_102,0.9206133859562572,1.0
BraTS20_Training_218,0.9049219408148268,23.874671936035156
BraTS20_Training_234,0.8914484106920146,1.4142135381698608
BraTS20_Training_246,0.8796074997830837,2.2360680103302
BraTS20_Training_114,0.9143119917226074,25.41653060913086
BraTS20_Training_274,0.8216496868160893,4.898979663848877
BraTS20_Training_208,0.9357231340494085,1.0
BraTS20_Training_243,0.9134540218062127,1.4142135381698608
BraTS20_Training_327,0.8996246853980543,2.2360680103302
BraTS20_Training_143,0.9109065932110496,1.4142135381698608
BraTS20_Training_021,0.7692874867068416,16.278820037841797
BraTS20_Training_111,0.904231832864679,1.0
BraTS20_Training_016,0.9077717845475956,1.0
BraTS20_Training_034,0.9169963158520229,1.0
BraTS20_Training_085,0.9084807159599403,1.0
BraTS20_Training_052,0.9075628564543338,1.4142135381698608
BraTS20_Training_355,0.9609048970504325,1.0
BraTS20_Training_344,0.9020444114783738,2.0
BraTS20_Training_179,0.924031220673396,1.0
BraTS20_Training_191,0.9409967301058394,1.0
BraTS20_Training_261,0.8720268980117056,32.4499626159668
BraTS20_Training_061,0.6851090919613403,32.557640075683594
BraTS20_Training_033,0.9485641207352289,1.0
BraTS20_Training_237,0.927735131692134,1.4142135381698608
BraTS20_Training_258,0.8523353554944425,26.34387969970703
BraTS20_Training_145,0.9120372886063263,1.0
BraTS20_Training_287,0.971176434539252,0.0
BraTS20_Training_196,0.9270949816915217,1.0
BraTS20_Training_333,0.9489677834910861,1.0
BraTS20_Training_124,0.9566033889155298,1.0
BraTS20_Training_233,0.898662613981763,19.748416900634766
BraTS20_Training_285,0.655782503591073,15.0
BraTS20_Training_323,0.8608521157208114,3.316624879837036
BraTS20_Training_311,0.8872593313407938,2.2360680103302
BraTS20_Training_350,0.9650912797701788,0.0
BraTS20_Training_284,0.9169627120133097,1.4142135381698608
BraTS20_Training_267,0.840370005403859,2.2360680103302
BraTS20_Training_209,0.8922619876526018,2.0
BraTS20_Training_164,0.7189550449956325,8.5440034866333
BraTS20_Training_109,0.9264779375018373,1.0
BraTS20_Training_269,0.9073119096732168,1.0
BraTS20_Training_262,0.8916325244248344,1.4142135381698608
BraTS20_Training_037,0.8960927522922616,2.0
BraTS20_Training_080,0.8665656577163623,1.4142135381698608
BraTS20_Training_057,0.9302920654244586,1.0
BraTS20_Training_141,0.8728564180618975,1.7320507764816284
BraTS20_Training_116,0.9612378094091488,0.0
BraTS20_Training_334,0.9596447305674773,0.0
BraTS20_Training_309,0.8722580555236134,2.4494898319244385
BraTS20_Training_042,0.9300050687573646,1.0
BraTS20_Training_101,0.9061178584209104,3.0
BraTS20_Training_112,0.9558084272844574,0.0
BraTS20_Training_256,0.9349798552196272,1.0
BraTS20_Training_283,0.9456108667471775,1.0
BraTS20_Training_184,0.8927394468704513,1.7320507764816284
BraTS20_Training_118,0.9377213723881677,1.0
BraTS20_Training_068,0.9270411117544874,1.0
BraTS20_Training_064,0.7855368931711104,33.43650817871094
BraTS20_Training_214,0.9589615080708883,0.0
BraTS20_Training_351,0.9473964112765076,1.0
BraTS20_Training_338,0.9151223779357619,1.0
BraTS20_Training_228,0.8566390270151122,22.02384929656989
BraTS20_Training_160,0.8880101985696074,4.123105525970459
BraTS20_Training_174,0.9725009348944753,0.0
BraTS20_Training_339,0.8989947922974446,14.0
BraTS20_Training_167,0.9175446098822067,1.0
BraTS20_Training_152,0.9646528506070027,0.0
BraTS20_Training_157,0.9176502988075239,1.0
BraTS20_Training_343,0.930455217472707,1.0
BraTS20_Training_025,0.9246165517696341,1.0
BraTS20_Training_292,0.8995264269503732,3.0
BraTS20_Training_204,0.7872866607638995,3.0
BraTS20_Training_014,0.8859475292771842,1.4142135381698608
BraTS20_Training_008,0.7438587066013028,46.54889602661128
BraTS20_Training_248,0.930342780543853,1.0
BraTS20_Training_291,0.924583057911149,1.4142135381698608
BraTS20_Training_121,0.9726067056358223,0.0
BraTS20_Training_300,0.9062526050205345,2.0
BraTS20_Training_349,0.9545052865476471,1.0
BraTS20_Training_278,0.8929390567438605,1.4142135381698608
BraTS20_Training_168,0.8994751636427968,1.7320507764816284
BraTS20_Training_044,0.7884899972595232,5.830951690673828
BraTS20_Training_296,0.9627193529866953,0.0
BraTS20_Training_192,0.9316707267070259,1.0
BraTS20_Training_295,0.9285727996928688,1.0
BraTS20_Training_213,0.9168398070218685,1.0
BraTS20_Training_058,0.7247088917903489,5.916079998016357
BraTS20_Training_206,0.7953669312960975,4.582575798034668
BraTS20_Training_007,0.8925099846390169,1.0
BraTS20_Training_197,0.9415455697145838,1.0
BraTS20_Training_022,0.9396939036417431,1.0
BraTS20_Training_186,0.9271660856414856,1.0
BraTS20_Training_050,0.9252467402145247,1.0
BraTS20_Training_147,0.8285663993887937,42.11888122558594
BraTS20_Training_352,0.9472353811298145,1.0
BraTS20_Training_031,0.9065046103240934,2.0
BraTS20_Training_288,0.888485324433101,2.0
BraTS20_Training_036,0.8740325077399381,1.7320507764816284
BraTS20_Training_255,0.9689117604373276,0.0
BraTS20_Training_051,0.9418025876325432,1.0
BraTS20_Training_201,0.9599896481853446,1.0
BraTS20_Training_075,0.9388772655947968,1.0
BraTS20_Training_120,0.9370396345361763,41.15822982788086
BraTS20_Training_257,0.9118058579349183,51.16590843200681
BraTS20_Training_023,0.9066392641419584,1.0
BraTS20_Training_297,0.8156943259788196,6.78233003616333
BraTS20_Training_360,0.9150933605064772,3.605551242828369
BraTS20_Training_092,0.9372313737873446,1.0
BraTS20_Training_263,0.8642707247993191,2.8284270763397217
BraTS20_Training_361,0.969726443768997,0.0
BraTS20_Training_137,0.9307324967079691,1.0
BraTS20_Training_259,0.7333974975938402,87.45856475830078
BraTS20_Training_087,0.3812799855164298,14.456831932067871
BraTS20_Training_081,0.9271807596869632,1.0
BraTS20_Training_126,0.8935897938130868,1.0
BraTS20_Training_298,0.8969026897398079,1.7320507764816284
BraTS20_Training_076,0.8863092269326683,2.0
BraTS20_Training_347,0.9402961398483496,1.0
BraTS20_Training_224,0.9626014019737862,1.0
BraTS20_Training_226,0.9194207147165029,2.0
BraTS20_Training_222,0.8537229818507341,13.379088401794434
BraTS20_Training_247,0.8690581418188961,3.7416574954986572
BraTS20_Training_024,0.9036142684211353,1.0
BraTS20_Training_203,0.8899000194137061,4.0
BraTS20_Training_335,0.9043358677267913,2.2360680103302
BraTS20_Training_062,0.9445096635647817,1.0
BraTS20_Training_217,0.9019535399251835,38.09199523925781
BraTS20_Training_086,0.8254235129282893,4.123105525970459
BraTS20_Training_367,0.9615711024252638,0.0
BraTS20_Training_140,0.9513591944862761,1.0
BraTS20_Training_359,0.9681642403528897,0.0
BraTS20_Training_077,0.92743157616379,1.0
BraTS20_Training_099,0.6188883868052417,7.8102498054504395
BraTS20_Training_212,0.9240197362796175,1.0
BraTS20_Training_079,0.8162967762838166,2.2360680103302
BraTS20_Training_069,0.8027672955974843,12.165525436401367
BraTS20_Training_063,0.8847774694213176,1.7320507764816284
BraTS20_Training_364,0.9359069772351801,1.0
BraTS20_Training_100,0.9573064044164228,1.0
BraTS20_Training_136,0.8702501849485507,2.2360680103302
BraTS20_Training_078,0.8113451465507634,4.898979663848877
BraTS20_Training_132,0.9180291204789568,1.4142135381698608
BraTS20_Training_180,0.7156466791628824,47.52893829345703
BraTS20_Training_363,0.9562999064892981,1.0
BraTS20_Training_216,0.9338909781042422,1.4142135381698608
BraTS20_Training_029,0.9370648776148152,1.0
BraTS20_Training_090,0.932446231412343,1.0
BraTS20_Training_089,0.849044479679546,9.69536018371582
BraTS20_Training_151,0.9467924275871296,1.0
BraTS20_Training_098,0.9772496769801464,0.0
BraTS20_Training_106,0.9377995511258055,1.0
BraTS20_Training_073,0.9128647183871796,1.0
BraTS20_Training_020,0.8986596729553668,2.8284270763397217
BraTS20_Training_104,0.9652203459941793,0.0
BraTS20_Training_210,0.941497103938698,1.0
BraTS20_Training_113,0.9608154508087989,1.0
BraTS20_Training_268,0.8255639963167588,2.8284270763397217
BraTS20_Training_088,0.7808917840731202,9.433980941772461
BraTS20_Training_032,0.8980641956031867,1.0
BraTS20_Training_265,0.9357829831965734,1.0
BraTS20_Training_345,0.8480400301007593,26.476404190063477
BraTS20_Training_215,0.9276415903993307,1.0
BraTS20_Training_229,0.9595125759931664,0.0
BraTS20_Training_211,0.8947050988867389,1.4142135381698608
BraTS20_Training_074,0.6757153222499133,26.191600799560547
BraTS20_Training_130,0.8871570739714784,2.0
BraTS20_Training_250,0.8746862328634871,2.2360680103302
BraTS20_Training_030,0.8419185186980441,2.0
BraTS20_Training_172,0.9149687660152084,3.316624879837036
BraTS20_Training_316,0.904220432186083,2.0
BraTS20_Training_039,0.894964743088818,1.4142135381698608
Mean,0.8891964180292449,5.627225294862659
Std,0.08999331075251618,13.59274770337541
25th Percentile,0.8713005988023952,1.0
50th Percentile,0.9149687660152084,1.4142135381698608
75th Percentile,0.9415455697145838,3.0
